,,Subject,,,294,
,,Protocol,,,IRTT_long,
,,Type,,,Master,
,,Channel,,,3,
,,Master,,,,
,,Date,,,2023-07-20,
1982,1027,350,Input,34,Off1A2,,
1983,1027,350,Input,35,Off1A3,,
1984,1029,385,Input,1,On1A1,,
1985,1030,040,Exit,5,TimeOut,Time,
1986,1030,040,Entry,1,MagEntry,,
1987,1030,040,Reg,2,ComptNbessai,   67,000,
1988,1030,040,Reg,12,Accuracy,   62,500,
1989,1030,040,Reg,13,Omission,    2,985,
1990,1030,050,Input,33,Off1A1,,
1991,1031,070,Input,1,On1A1,,
1992,1031,070,Exit,1,MagEntry,1,
1993,1031,070,Entry,2,ITI2sec,,
1994,1031,410,Input,33,Off1A1,,
1995,1032,070,Exit,2,ITI2sec,Time,
1996,1032,070,List,,ITItime,   23,000,
1997,1032,070,Entry,23,sec3,,
1998,1032,070,Reg,20,stage3,   17,000,
1999,1035,305,Input,2,On1A2,,
2000,1035,305,Exit,23,sec3,2,
2001,1035,305,Entry,24,prematuresec7,,
2002,1035,305,Reg,16,premsec3,   15,000,
2003,1035,315,Exit,24,prematuresec7,Time,
2004,1035,315,Entry,4,Premature,,
2005,1035,315,Reg,5,ComptPremat,   57,000,
2006,1035,320,Exit,4,Premature,Time,
2007,1035,320,Entry,5,TimeOut,,
2008,1035,645,Input,34,Off1A2,,
2009,1040,325,Exit,5,TimeOut,Time,
2010,1040,325,Entry,1,MagEntry,,
2011,1040,325,Reg,2,ComptNbessai,   68,000,
2012,1040,325,Reg,12,Accuracy,   62,500,
2013,1040,325,Reg,13,Omission,    2,941,
2014,1047,045,Input,1,On1A1,,
2015,1047,045,Exit,1,MagEntry,1,
2016,1047,045,Entry,2,ITI2sec,,
2017,1047,385,Input,33,Off1A1,,
2018,1048,045,Exit,2,ITI2sec,Time,
2019,1048,045,List,,ITItime,   25,000,
2020,1048,045,Entry,25,sec4,,
2021,1048,045,Reg,21,stage4,   17,000,
2022,1052,050,Exit,25,sec4,Time,
2023,1052,050,Entry,3,RandomHole,,
2024,1052,755,Input,3,On1A3,,
2025,1053,050,Exit,3,RandomHole,Time,
2026,1053,050,List,,Pseudo1a5,   14,000,
2027,1053,050,Entry,14,hole5,,
2028,1053,050,Reg,11,HoleNumber,    5,000,
2029,1053,415,Input,35,Off1A3,,
2030,1053,535,Input,4,On1A4,,
2031,1053,535,Exit,14,hole5,4,
2032,1053,535,Entry,18,IncorrectResp,,
2033,1053,535,Reg,4,ComptIncR,    4,000,
2034,1053,535,Reg,1,ComptOmision,    0,000,
2035,1053,545,Exit,18,IncorrectResp,Time,
2036,1053,545,Entry,5,TimeOut,,
2037,1054,200,Input,36,Off1A4,,
2038,1058,550,Exit,5,TimeOut,Time,
2039,1058,550,Entry,1,MagEntry,,
2040,1058,550,Reg,2,ComptNbessai,   69,000,
2041,1058,550,Reg,12,Accuracy,   55,556,
2042,1058,550,Reg,13,Omission,    2,899,
2043,1062,725,Input,1,On1A1,,
2044,1062,725,Exit,1,MagEntry,1,
2045,1062,725,Entry,2,ITI2sec,,
2046,1063,725,Exit,2,ITI2sec,Time,
2047,1063,725,List,,ITItime,   21,000,
2048,1063,725,Entry,21,sec2,,
2049,1063,725,Reg,19,stage2,   18,000,
2050,1064,035,Input,33,Off1A1,,
2051,1066,155,Input,3,On1A3,,
2052,1066,155,Input,4,On1A4,,
2053,1066,155,Exit,21,sec2,3,
2054,1066,155,Entry,22,prematuresec6,,
2055,1066,155,Reg,15,premsec2,   15,000,
2056,1066,160,Exit,22,prematuresec6,Time,
2057,1066,160,Entry,4,Premature,,
2058,1066,160,Reg,5,ComptPremat,   58,000,
2059,1066,165,Exit,4,Premature,Time,
2060,1066,165,Entry,5,TimeOut,,
2061,1066,820,Input,35,Off1A3,,
2062,1069,010,Input,3,On1A3,,
2063,1069,670,Input,35,Off1A3,,
2064,1071,170,Exit,5,TimeOut,Time,
2065,1071,170,Entry,1,MagEntry,,
2066,1071,170,Reg,2,ComptNbessai,   70,000,
2067,1071,170,Reg,12,Accuracy,   55,556,
2068,1071,170,Reg,13,Omission,    2,857,
2069,1079,105,Input,1,On1A1,,
2070,1079,105,Exit,1,MagEntry,1,
2071,1079,105,Entry,2,ITI2sec,,
2072,1080,105,Exit,2,ITI2sec,Time,
2073,1080,105,List,,ITItime,   19,000,
2074,1080,105,Entry,19,sec5,,
2075,1080,105,Reg,18,stage1,   18,000,
2076,1081,065,Input,33,Off1A1,,
2077,1083,745,Input,2,On1A2,,
2078,1083,745,Exit,19,sec5,2,
2079,1083,745,Entry,20,prematuresec5,,
2080,1083,745,Reg,14,premsec1,   17,000,
2081,1083,750,Exit,20,prematuresec5,Time,
2082,1083,750,Entry,4,Premature,,
2083,1083,750,Reg,5,ComptPremat,   59,000,
2084,1083,755,Exit,4,Premature,Time,
2085,1083,755,Entry,5,TimeOut,,
2086,1084,410,Input,34,Off1A2,,
2087,1088,760,Exit,5,TimeOut,Time,
2088,1088,760,Entry,1,MagEntry,,
2089,1088,760,Reg,2,ComptNbessai,   71,000,
2090,1088,760,Reg,12,Accuracy,   55,556,
2091,1088,760,Reg,13,Omission,    2,817,
2092,1089,025,Input,2,On1A2,,
2093,1089,365,Input,34,Off1A2,,
2094,1089,386,Input,3,On1A3,,
2095,1090,685,Input,2,On1A2,,
2096,1090,695,Input,35,Off1A3,,
2097,1091,020,Input,34,Off1A2,,
2098,1092,065,Input,1,On1A1,,
2099,1092,065,Exit,1,MagEntry,1,
2100,1092,065,Entry,2,ITI2sec,,
2101,1092,725,Input,33,Off1A1,,
2102,1093,065,Exit,2,ITI2sec,Time,
2103,1093,065,List,,ITItime,   25,000,
2104,1093,065,Entry,25,sec4,,
2105,1093,065,Reg,21,stage4,   18,000,
2106,1096,295,Input,3,On1A3,,
2107,1096,295,Exit,25,sec4,3,
2108,1096,295,Entry,26,prematuresec8,,
2109,1096,295,Reg,17,premsec4,   13,000,
2110,1096,300,Exit,26,prematuresec8,Time,
2111,1096,300,Entry,4,Premature,,
2112,1096,300,Reg,5,ComptPremat,   60,000,
2113,1096,305,Exit,4,Premature,Time,
2114,1096,305,Entry,5,TimeOut,,
2115,1096,955,Input,35,Off1A3,,
2116,1097,100,Input,4,On1A4,,
2117,1097,440,Input,36,Off1A4,,
2118,1101,310,Exit,5,TimeOut,Time,
2119,1101,310,Entry,1,MagEntry,,
2120,1101,310,Reg,2,ComptNbessai,   72,000,
2121,1101,310,Reg,12,Accuracy,   55,556,
2122,1101,310,Reg,13,Omission,    2,778,
2123,1102,525,Input,4,On1A4,,
2124,1102,865,Input,36,Off1A4,,
2125,1102,965,Input,4,On1A4,,
2126,1103,955,Input,36,Off1A4,,
2127,1104,155,Input,2,On1A2,,
2128,1104,495,Input,34,Off1A2,,
2129,1123,450,Input,1,On1A1,,
2130,1123,450,Exit,1,MagEntry,1,
2131,1123,450,Entry,2,ITI2sec,,
2132,1124,450,Exit,2,ITI2sec,Time,
2133,1124,450,List,,ITItime,   23,000,
2134,1124,450,Entry,23,sec3,,
2135,1124,450,Reg,20,stage3,   18,000,
2136,1127,025,Input,33,Off1A1,,
2137,1129,505,Input,1,On1A1,,
2138,1131,455,Exit,23,sec3,Time,
2139,1131,455,Entry,3,RandomHole,,
2140,1131,785,Input,33,Off1A1,,
2141,1132,455,Exit,3,RandomHole,Time,
2142,1132,455,List,,Pseudo1a5,   10,000,
2143,1132,455,Entry,10,hole3,,
2144,1132,455,Reg,11,HoleNumber,    3,000,
2145,1133,430,Input,4,On1A4,,
2146,1133,430,Exit,10,hole3,4,
2147,1133,430,Entry,17,CorrectResp,,
2148,1133,430,Reg,3,ComptCR,    6,000,
2149,1133,430,Reg,6,Reward,    6,000,
2150,1133,430,Reg,7,CptReward,    6,000,
2151,1133,430,Reg,1,ComptOmision,    0,000,
2152,1133,435,Exit,17,CorrectResp,Time,
2153,1133,435,Entry,1,MagEntry,,
2154,1133,435,Reg,2,ComptNbessai,   73,000,
2155,1133,435,Reg,12,Accuracy,   60,000,
2156,1133,435,Reg,13,Omission,    2,740,
2157,1134,510,Input,1,On1A1,,
2158,1134,510,Exit,1,MagEntry,1,
2159,1134,510,Entry,2,ITI2sec,,
2160,1135,510,Exit,2,ITI2sec,Time,
2161,1135,510,List,,ITItime,   21,000,
2162,1135,510,Entry,21,sec2,,
2163,1135,510,Reg,19,stage2,   19,000,
2164,1135,820,Input,33,Off1A1,,
2165,1137,785,Input,1,On1A1,,
2166,1138,445,Input,33,Off1A1,,
2167,1138,835,Input,1,On1A1,,
2168,1140,475,Input,33,Off1A1,,
2169,1141,515,Exit,21,sec2,Time,
2170,1141,515,Entry,3,RandomHole,,
2171,1142,300,Input,3,On1A3,,
2172,1142,515,Exit,3,RandomHole,Time,
2173,1142,515,List,,Pseudo1a5,   14,000,
2174,1142,515,Entry,14,hole5,,
2175,1142,515,Reg,11,HoleNumber,    5,000,
2176,1142,950,Input,4,On1A4,,
2177,1142,950,Exit,14,hole5,4,
2178,1142,950,Entry,18,IncorrectResp,,
2179,1142,950,Reg,4,ComptIncR,    5,000,
2180,1142,950,Reg,1,ComptOmision,    0,000,
2181,1142,960,Input,35,Off1A3,,
2182,1142,960,Exit,18,IncorrectResp,Time,
2183,1142,960,Entry,5,TimeOut,,
2184,1143,305,Input,2,On1A2,,
2185,1143,305,Input,3,On1A3,,
2186,1143,645,Input,34,Off1A2,,
2187,1143,645,Input,35,Off1A3,,
2188,1143,885,Input,3,On1A3,,
2189,1144,220,Input,35,Off1A3,,
2190,1147,965,Exit,5,TimeOut,Time,
2191,1147,965,Entry,1,MagEntry,,
2192,1147,965,Reg,2,ComptNbessai,   74,000,
2193,1147,965,Reg,12,Accuracy,   54,545,
2194,1147,965,Reg,13,Omission,    2,703,
2195,1150,360,Input,1,On1A1,,
2196,1150,360,Exit,1,MagEntry,1,
2197,1150,360,Entry,2,ITI2sec,,
2198,1150,700,Input,33,Off1A1,,
2199,1151,360,Exit,2,ITI2sec,Time,
2200,1151,360,List,,ITItime,   19,000,
2201,1151,360,Entry,19,sec5,,
2202,1151,360,Reg,18,stage1,   19,000,
2203,1153,395,Input,3,On1A3,,
2204,1153,395,Exit,19,sec5,3,
2205,1153,395,Entry,20,prematuresec5,,
2206,1153,395,Reg,14,premsec1,   18,000,
2207,1153,400,Exit,20,prematuresec5,Time,
2208,1153,400,Entry,4,Premature,,
2209,1153,400,Reg,5,ComptPremat,   61,000,
2210,1153,405,Exit,4,Premature,Time,
2211,1153,405,Entry,5,TimeOut,,
2212,1154,380,Input,35,Off1A3,,
2213,1154,475,Input,2,On1A2,,
2214,1154,810,Input,34,Off1A2,,
2215,1158,410,Exit,5,TimeOut,Time,
2216,1158,410,Entry,1,MagEntry,,
2217,1158,410,Reg,2,ComptNbessai,   75,000,
2218,1158,410,Reg,12,Accuracy,   54,545,
2219,1158,410,Reg,13,Omission,    2,667,
2220,1159,020,Input,1,On1A1,,
2221,1159,020,Exit,1,MagEntry,1,
2222,1159,020,Entry,2,ITI2sec,,
2223,1159,360,Input,33,Off1A1,,
2224,1159,905,Input,1,On1A1,,
2225,1160,020,Exit,2,ITI2sec,Time,
2226,1160,020,List,,ITItime,   25,000,
2227,1160,020,Entry,25,sec4,,
2228,1160,020,Reg,21,stage4,   19,000,
2229,1164,025,Exit,25,sec4,Time,
2230,1164,025,Entry,3,RandomHole,,
2231,1165,025,Exit,3,RandomHole,Time,
2232,1165,025,List,,Pseudo1a5,    8,000,
2233,1165,025,Entry,8,hole2,,
2234,1165,025,Reg,11,HoleNumber,    2,000,
2235,1165,750,Input,33,Off1A1,,
2236,1166,025,Exit,8,hole2,Time,
2237,1166,025,Entry,9,Holdhole2,,
2238,1167,025,Exit,9,Holdhole2,Time,
2239,1167,025,Entry,16,Omission,,
2240,1167,025,Reg,1,ComptOmision,    1,000,
2241,1167,025,Reg,8,Omision,    3,000,
2242,1167,035,Exit,16,Omission,Time,
2243,1167,035,Entry,5,TimeOut,,
2244,1167,650,Input,4,On1A4,,
2245,1167,985,Input,36,Off1A4,,
2246,1172,040,Exit,5,TimeOut,Time,
2247,1172,040,Entry,1,MagEntry,,
2248,1172,040,Reg,2,ComptNbessai,   76,000,
2249,1172,040,Reg,12,Accuracy,   54,545,
2250,1172,040,Reg,13,Omission,    3,947,
2251,1175,830,Input,2,On1A2,,
2252,1176,170,Input,34,Off1A2,,
2253,1176,995,Input,3,On1A3,,
2254,1177,980,Input,35,Off1A3,,
2255,1186,256,Input,1,On1A1,,
2256,1186,256,Exit,1,MagEntry,1,
2257,1186,256,Entry,2,ITI2sec,,
2258,1187,256,Exit,2,ITI2sec,Time,
2259,1187,256,List,,ITItime,   23,000,
2260,1187,256,Entry,23,sec3,,
2261,1187,256,Reg,20,stage3,   19,000,
2262,1189,830,Input,33,Off1A1,,
2263,1194,260,Exit,23,sec3,Time,
2264,1194,260,Entry,3,RandomHole,,
2265,1195,240,Input,2,On1A2,,
2266,1195,260,Exit,3,RandomHole,Time,
2267,1195,260,List,,Pseudo1a5,    6,000,
2268,1195,260,Entry,6,hole1,,
2269,1195,260,Reg,11,HoleNumber,    1,000,
2270,1195,580,Input,34,Off1A2,,
2271,1195,700,Input,2,On1A2,,
2272,1195,700,Exit,6,hole1,2,
2273,1195,700,Entry,17,CorrectResp,,
2274,1195,700,Reg,3,ComptCR,    7,000,
2275,1195,700,Reg,6,Reward,    7,000,
2276,1195,700,Reg,7,CptReward,    7,000,
2277,1195,700,Reg,1,ComptOmision,    0,000,
2278,1195,705,Exit,17,CorrectResp,Time,
2279,1195,705,Entry,1,MagEntry,,
2280,1195,705,Reg,2,ComptNbessai,   77,000,
2281,1195,705,Reg,12,Accuracy,   58,333,
2282,1195,705,Reg,13,Omission,    3,896,
2283,1196,035,Input,3,On1A3,,
2284,1196,040,Input,34,Off1A2,,
2285,1196,370,Input,3,On1A3,,
2286,1196,370,Input,35,Off1A3,,
2287,1196,705,Input,35,Off1A3,,
2288,1196,745,Input,1,On1A1,,
2289,1196,745,Exit,1,MagEntry,1,
2290,1196,745,Entry,2,ITI2sec,,
2291,1197,745,Exit,2,ITI2sec,Time,
2292,1197,745,List,,ITItime,   23,000,
2293,1197,745,Entry,23,sec3,,
2294,1197,745,Reg,20,stage3,   20,000,
2295,1201,295,Input,33,Off1A1,,
2296,1204,205,Input,2,On1A2,,
2297,1204,205,Exit,23,sec3,2,
2298,1204,205,Entry,24,prematuresec7,,
2299,1204,205,Reg,16,premsec3,   16,000,
2300,1204,215,Exit,24,prematuresec7,Time,
2301,1204,215,Entry,4,Premature,,
2302,1204,215,Reg,5,ComptPremat,   62,000,
2303,1204,221,Exit,4,Premature,Time,
2304,1204,221,Entry,5,TimeOut,,
2305,1204,870,Input,34,Off1A2,,
2306,1205,045,Input,3,On1A3,,
2307,1205,705,Input,35,Off1A3,,
2308,1205,870,Input,2,On1A2,,
2309,1206,210,Input,34,Off1A2,,
2310,1209,225,Exit,5,TimeOut,Time,
2311,1209,225,Entry,1,MagEntry,,
2312,1209,225,Reg,2,ComptNbessai,   78,000,
2313,1209,225,Reg,12,Accuracy,   58,333,
2314,1209,225,Reg,13,Omission,    3,846,
2315,1210,730,Input,3,On1A3,,
2316,1211,715,Input,35,Off1A3,,
2317,1212,025,Input,3,On1A3,,
2318,1212,350,Input,2,On1A2,,
2319,1212,360,Input,35,Off1A3,,
2320,1212,685,Input,34,Off1A2,,
2321,1220,330,Input,1,On1A1,,
2322,1220,330,Exit,1,MagEntry,1,
2323,1220,330,Entry,2,ITI2sec,,
2324,1221,330,Exit,2,ITI2sec,Time,
2325,1221,330,List,,ITItime,   25,000,
2326,1221,330,Entry,25,sec4,,
2327,1221,330,Reg,21,stage4,   20,000,
2328,1221,965,Input,33,Off1A1,,
2329,1223,895,Input,3,On1A3,,
2330,1223,895,Input,4,On1A4,,
2331,1223,895,Exit,25,sec4,3,
2332,1223,895,Entry,26,prematuresec8,,
2333,1223,895,Reg,17,premsec4,   14,000,
2334,1223,900,Exit,26,prematuresec8,Time,
2335,1223,900,Entry,4,Premature,,
2336,1223,900,Reg,5,ComptPremat,   63,000,
2337,1223,905,Exit,4,Premature,Time,
2338,1223,905,Entry,5,TimeOut,,
2339,1224,235,Input,35,Off1A3,,
2340,1228,910,Exit,5,TimeOut,Time,
2341,1228,910,Entry,1,MagEntry,,
2342,1228,910,Reg,2,ComptNbessai,   79,000,
2343,1228,910,Reg,12,Accuracy,   58,333,
2344,1228,910,Reg,13,Omission,    3,797,
2345,1230,260,Input,1,On1A1,,
2346,1230,260,Exit,1,MagEntry,1,
2347,1230,260,Entry,2,ITI2sec,,
2348,1231,260,Exit,2,ITI2sec,Time,
2349,1231,260,List,,ITItime,   21,000,
2350,1231,260,Entry,21,sec2,,
2351,1231,260,Reg,19,stage2,   20,000,
2352,1232,540,Input,33,Off1A1,,
2353,1235,190,Input,2,On1A2,,
2354,1235,190,Exit,21,sec2,2,
2355,1235,190,Entry,22,prematuresec6,,
2356,1235,190,Reg,15,premsec2,   16,000,
2357,1235,195,Exit,22,prematuresec6,Time,
2358,1235,195,Entry,4,Premature,,
2359,1235,195,Reg,5,ComptPremat,   64,000,
2360,1235,200,Exit,4,Premature,Time,
2361,1235,200,Entry,5,TimeOut,,
2362,1236,175,Input,34,Off1A2,,
2363,1237,310,Input,3,On1A3,,
2364,1237,645,Input,35,Off1A3,,
2365,1240,205,Exit,5,TimeOut,Time,
2366,1240,205,Entry,1,MagEntry,,
2367,1240,205,Reg,2,ComptNbessai,   80,000,
2368,1240,205,Reg,12,Accuracy,   58,333,
2369,1240,205,Reg,13,Omission,    3,750,
2370,1241,295,Input,1,On1A1,,
2371,1241,295,Exit,1,MagEntry,1,
2372,1241,295,Entry,2,ITI2sec,,
2373,1241,635,Input,33,Off1A1,,
2374,1242,295,Input,1,On1A1,,
2375,1242,295,Exit,2,ITI2sec,Time,
2376,1242,295,List,,ITItime,   19,000,
2377,1242,295,Entry,19,sec5,,
2378,1242,295,Reg,18,stage1,   20,000,
2379,1242,635,Input,33,Off1A1,,
2380,1247,300,Exit,19,sec5,Time,
2381,1247,300,Entry,3,RandomHole,,
2382,1248,300,Exit,3,RandomHole,Time,
2383,1248,300,List,,Pseudo1a5,   10,000,
2384,1248,300,Entry,10,hole3,,
2385,1248,300,Reg,11,HoleNumber,    3,000,
2386,1249,300,Exit,10,hole3,Time,
2387,1249,300,Entry,11,Holdhole3,,
2388,1250,300,Exit,11,Holdhole3,Time,
2389,1250,300,Entry,16,Omission,,
2390,1250,300,Reg,1,ComptOmision,    1,000,
2391,1250,300,Reg,8,Omision,    4,000,
2392,1250,310,Exit,16,Omission,Time,
2393,1250,310,Entry,5,TimeOut,,
2394,1250,360,Input,4,On1A4,,
2395,1252,795,Input,1,On1A1,,
2396,1253,130,Input,33,Off1A1,,
2397,1255,315,Exit,5,TimeOut,Time,
2398,1255,315,Entry,1,MagEntry,,
2399,1255,315,Reg,2,ComptNbessai,   81,000,
2400,1255,315,Reg,12,Accuracy,   58,333,
2401,1255,315,Reg,13,Omission,    4,938,
2402,1260,220,Input,3,On1A3,,
2403,1260,560,Input,35,Off1A3,,
2404,1305,795,Input,3,On1A3,,
2405,1306,780,Input,35,Off1A3,,
2406,1357,880,Input,3,On1A3,,
2407,1358,215,Input,35,Off1A3,,
2408,1380,975,Input,1,On1A1,,
2409,1380,975,Exit,1,MagEntry,1,
2410,1380,975,Entry,2,ITI2sec,,
2411,1381,975,Exit,2,ITI2sec,Time,
2412,1381,975,List,,ITItime,   25,000,
2413,1381,975,Entry,25,sec4,,
2414,1381,975,Reg,21,stage4,   21,000,
2415,1382,285,Input,33,Off1A1,,
2416,1385,980,Exit,25,sec4,Time,
2417,1385,980,Entry,3,RandomHole,,
2418,1386,980,Exit,3,RandomHole,Time,
2419,1386,980,List,,Pseudo1a5,    6,000,
2420,1386,980,Entry,6,hole1,,
2421,1386,980,Reg,11,HoleNumber,    1,000,
2422,1387,915,Input,2,On1A2,,
2423,1387,915,Exit,6,hole1,2,
2424,1387,915,Entry,17,CorrectResp,,
2425,1387,915,Reg,3,ComptCR,    8,000,
2426,1387,915,Reg,6,Reward,    8,000,
2427,1387,915,Reg,7,CptReward,    8,000,
2428,1387,915,Reg,1,ComptOmision,    0,000,
2429,1387,920,Exit,17,CorrectResp,Time,
2430,1387,920,Entry,1,MagEntry,,
2431,1387,920,Reg,2,ComptNbessai,   82,000,
2432,1387,920,Reg,12,Accuracy,   61,538,
2433,1387,920,Reg,13,Omission,    4,878,
2434,1388,255,Input,3,On1A3,,
2435,1388,255,Input,34,Off1A2,,
2436,1388,585,Input,3,On1A3,,
2437,1388,585,Input,35,Off1A3,,
2438,1388,920,Input,35,Off1A3,,
2439,1390,145,Input,1,On1A1,,
2440,1390,145,Exit,1,MagEntry,1,
2441,1390,145,Entry,2,ITI2sec,,
2442,1391,135,Input,33,Off1A1,,
2443,1391,145,Exit,2,ITI2sec,Time,
2444,1391,145,List,,ITItime,   23,000,
2445,1391,145,Entry,23,sec3,,
2446,1391,145,Reg,20,stage3,   21,000,
2447,1396,085,Input,3,On1A3,,
2448,1396,085,Exit,23,sec3,3,
2449,1396,085,Entry,24,prematuresec7,,
2450,1396,085,Reg,16,premsec3,   17,000,
2451,1396,095,Exit,24,prematuresec7,Time,
2452,1396,095,Entry,4,Premature,,
2453,1396,095,Reg,5,ComptPremat,   65,000,
2454,1396,100,Exit,4,Premature,Time,
2455,1396,100,Entry,5,TimeOut,,
2456,1396,420,Input,35,Off1A3,,
2457,1401,105,Exit,5,TimeOut,Time,
2458,1401,105,Entry,1,MagEntry,,
2459,1401,105,Reg,2,ComptNbessai,   83,000,
2460,1401,105,Reg,12,Accuracy,   61,538,
2461,1401,105,Reg,13,Omission,    4,819,
2462,1402,020,Input,1,On1A1,,
2463,1402,020,Exit,1,MagEntry,1,
2464,1402,020,Entry,2,ITI2sec,,
2465,1402,685,Input,33,Off1A1,,
2466,1403,020,Exit,2,ITI2sec,Time,
2467,1403,020,List,,ITItime,   19,000,
2468,1403,020,Entry,19,sec5,,
2469,1403,020,Reg,18,stage1,   21,000,
2470,1403,820,Input,2,On1A2,,
2471,1403,820,Exit,19,sec5,2,
2472,1403,820,Entry,20,prematuresec5,,
2473,1403,820,Reg,14,premsec1,   19,000,
2474,1403,825,Exit,20,prematuresec5,Time,
2475,1403,825,Entry,4,Premature,,
2476,1403,825,Reg,5,ComptPremat,   66,000,
2477,1403,830,Exit,4,Premature,Time,
2478,1403,830,Entry,5,TimeOut,,
2479,1404,805,Input,34,Off1A2,,
2480,1408,835,Exit,5,TimeOut,Time,
2481,1408,835,Entry,1,MagEntry,,
2482,1408,835,Reg,2,ComptNbessai,   84,000,
2483,1408,835,Reg,12,Accuracy,   61,538,
2484,1408,835,Reg,13,Omission,    4,762,
2485,1411,020,Input,2,On1A2,,
2486,1411,685,Input,34,Off1A2,,
2487,1420,440,Input,1,On1A1,,
2488,1420,440,Exit,1,MagEntry,1,
2489,1420,440,Entry,2,ITI2sec,,
2490,1421,100,Input,33,Off1A1,,
2491,1421,440,Exit,2,ITI2sec,Time,
2492,1421,440,List,,ITItime,   21,000,
2493,1421,440,Entry,21,sec2,,
2494,1421,440,Reg,19,stage2,   21,000,
2495,1424,705,Input,2,On1A2,,
2496,1424,705,Exit,21,sec2,2,
2497,1424,705,Entry,22,prematuresec6,,
2498,1424,705,Reg,15,premsec2,   17,000,
2499,1424,710,Exit,22,prematuresec6,Time,
2500,1424,710,Entry,4,Premature,,
2501,1424,710,Reg,5,ComptPremat,   67,000,
2502,1424,715,Exit,4,Premature,Time,
2503,1424,715,Entry,5,TimeOut,,
2504,1425,370,Input,34,Off1A2,,
2505,1429,720,Exit,5,TimeOut,Time,
2506,1429,720,Entry,1,MagEntry,,
2507,1429,720,Reg,2,ComptNbessai,   85,000,
2508,1429,720,Reg,12,Accuracy,   61,538,
2509,1429,720,Reg,13,Omission,    4,706,
2510,1434,350,Input,3,On1A3,,
2511,1434,685,Input,35,Off1A3,,
2512,1435,075,Input,3,On1A3,,
2513,1435,741,Input,35,Off1A3,,
2514,1442,550,Input,2,On1A2,,
2515,1442,890,Input,34,Off1A2,,
2516,1445,545,Input,1,On1A1,,
2517,1445,545,Exit,1,MagEntry,1,
2518,1445,545,Entry,2,ITI2sec,,
2519,1446,205,Input,33,Off1A1,,
2520,1446,545,Exit,2,ITI2sec,Time,
2521,1446,545,List,,ITItime,   19,000,
2522,1446,545,Entry,19,sec5,,
2523,1446,545,Reg,18,stage1,   22,000,
2524,1448,655,Input,3,On1A3,,
2525,1448,655,Exit,19,sec5,3,
2526,1448,655,Entry,20,prematuresec5,,
2527,1448,655,Reg,14,premsec1,   20,000,
2528,1448,660,Exit,20,prematuresec5,Time,
2529,1448,660,Entry,4,Premature,,
2530,1448,660,Reg,5,ComptPremat,   68,000,
2531,1448,665,Exit,4,Premature,Time,
2532,1448,665,Entry,5,TimeOut,,
2533,1449,320,Input,35,Off1A3,,
2534,1453,670,Exit,5,TimeOut,Time,
2535,1453,670,Entry,1,MagEntry,,
2536,1453,670,Reg,2,ComptNbessai,   86,000,
2537,1453,670,Reg,12,Accuracy,   61,538,
2538,1453,670,Reg,13,Omission,    4,651,
2539,1454,625,Input,2,On1A2,,
2540,1455,285,Input,3,On1A3,,
2541,1455,285,Input,34,Off1A2,,
2542,1455,620,Input,35,Off1A3,,
2543,1467,800,Input,3,On1A3,,
2544,1468,140,Input,35,Off1A3,,
2545,1468,740,Input,2,On1A2,,
2546,1469,080,Input,34,Off1A2,,
2547,1472,490,Input,1,On1A1,,
2548,1472,490,Exit,1,MagEntry,1,
2549,1472,490,Entry,2,ITI2sec,,
2550,1472,830,Input,33,Off1A1,,
2551,1473,490,Exit,2,ITI2sec,Time,
2552,1473,490,List,,ITItime,   23,000,
2553,1473,490,Entry,23,sec3,,
2554,1473,490,Reg,20,stage3,   22,000,
2555,1476,775,Input,1,On1A1,,
2556,1477,115,Input,33,Off1A1,,
2557,1480,040,Input,2,On1A2,,
2558,1480,040,Exit,23,sec3,2,
2559,1480,040,Entry,24,prematuresec7,,
2560,1480,040,Reg,16,premsec3,   18,000,
2561,1480,050,Exit,24,prematuresec7,Time,
2562,1480,050,Entry,4,Premature,,
2563,1480,050,Reg,5,ComptPremat,   69,000,
2564,1480,056,Exit,4,Premature,Time,
2565,1480,056,Entry,5,TimeOut,,
2566,1480,700,Input,34,Off1A2,,
2567,1485,060,Exit,5,TimeOut,Time,
2568,1485,060,Entry,1,MagEntry,,
2569,1485,060,Reg,2,ComptNbessai,   87,000,
2570,1485,060,Reg,12,Accuracy,   61,538,
2571,1485,060,Reg,13,Omission,    4,598,
2572,1488,990,Input,1,On1A1,,
2573,1488,990,Exit,1,MagEntry,1,
2574,1488,990,Entry,2,ITI2sec,,
2575,1489,330,Input,33,Off1A1,,
2576,1489,990,Exit,2,ITI2sec,Time,
2577,1489,990,List,,ITItime,   25,000,
2578,1489,990,Entry,25,sec4,,
2579,1489,990,Reg,21,stage4,   22,000,
2580,1491,685,Input,4,On1A4,,
2581,1491,685,Exit,25,sec4,4,
2582,1491,685,Entry,26,prematuresec8,,
2583,1491,685,Reg,17,premsec4,   15,000,
2584,1491,690,Exit,26,prematuresec8,Time,
2585,1491,690,Entry,4,Premature,,
2586,1491,690,Reg,5,ComptPremat,   70,000,
2587,1491,695,Exit,4,Premature,Time,
2588,1491,695,Entry,5,TimeOut,,
2589,1492,025,Input,36,Off1A4,,
2590,1492,665,Input,2,On1A2,,
2591,1493,000,Input,34,Off1A2,,
2592,1496,700,Exit,5,TimeOut,Time,
2593,1496,700,Entry,1,MagEntry,,
2594,1496,700,Reg,2,ComptNbessai,   88,000,
