,,Subject,,,292,
,,Protocol,,,IRTT_long,
,,Type,,,Master,
,,Channel,,,0,
,,Master,,,,
,,Date,,,2023-07-20,
1337,531,405,Input,3,On1A3,,
1338,532,070,Input,34,Off1A2,,
1339,532,070,Input,35,Off1A3,,
1340,532,630,Exit,5,TimeOut,Time,
1341,532,630,Entry,1,MagEntry,,
1342,532,630,Reg,2,ComptNbessai,   41,000,
1343,532,630,Reg,12,Accuracy,   75,000,
1344,532,630,Reg,13,Omission,    4,878,
1345,537,060,Input,2,On1A2,,
1346,537,060,Input,3,On1A3,,
1347,538,695,Input,34,Off1A2,,
1348,538,695,Input,35,Off1A3,,
1349,538,810,Input,4,On1A4,,
1350,539,145,Input,36,Off1A4,,
1351,539,205,Input,3,On1A3,,
1352,540,835,Input,2,On1A2,,
1353,540,845,Input,35,Off1A3,,
1354,541,490,Input,34,Off1A2,,
1355,542,205,Input,1,On1A1,,
1356,542,205,Exit,1,MagEntry,1,
1357,542,205,Entry,2,ITI2sec,,
1358,542,865,Input,33,Off1A1,,
1359,543,205,Exit,2,ITI2sec,Time,
1360,543,205,List,,ITItime,   25,000,
1361,543,205,Entry,25,sec4,,
1362,543,205,Reg,21,stage4,   11,000,
1363,543,785,Input,1,On1A1,,
1364,544,445,Input,33,Off1A1,,
1365,545,760,Input,1,On1A1,,
1366,546,095,Input,33,Off1A1,,
1367,547,210,Exit,25,sec4,Time,
1368,547,210,Entry,3,RandomHole,,
1369,548,210,Exit,3,RandomHole,Time,
1370,548,210,List,,Pseudo1a5,   10,000,
1371,548,210,Entry,10,hole3,,
1372,548,210,Reg,11,HoleNumber,    3,000,
1373,548,740,Input,4,On1A4,,
1374,548,740,Exit,10,hole3,4,
1375,548,740,Entry,17,CorrectResp,,
1376,548,740,Reg,3,ComptCR,   13,000,
1377,548,740,Reg,6,Reward,   13,000,
1378,548,740,Reg,7,CptReward,   13,000,
1379,548,740,Reg,1,ComptOmision,    0,000,
1380,548,745,Exit,17,CorrectResp,Time,
1381,548,745,Entry,1,MagEntry,,
1382,548,745,Reg,2,ComptNbessai,   42,000,
1383,548,745,Reg,12,Accuracy,   76,471,
1384,548,745,Reg,13,Omission,    4,762,
1385,550,050,Input,36,Off1A4,,
1386,551,220,Input,1,On1A1,,
1387,551,220,Exit,1,MagEntry,1,
1388,551,220,Entry,2,ITI2sec,,
1389,551,880,Input,33,Off1A1,,
1390,552,220,Exit,2,ITI2sec,Time,
1391,552,220,List,,ITItime,   23,000,
1392,552,220,Entry,23,sec3,,
1393,552,220,Reg,20,stage3,   11,000,
1394,555,655,Input,2,On1A2,,
1395,555,655,Input,3,On1A3,,
1396,555,655,Exit,23,sec3,2,
1397,555,655,Entry,24,prematuresec7,,
1398,555,655,Reg,16,premsec3,   10,000,
1399,555,665,Exit,24,prematuresec7,Time,
1400,555,665,Entry,4,Premature,,
1401,555,665,Reg,5,ComptPremat,   23,000,
1402,555,670,Exit,4,Premature,Time,
1403,555,670,Entry,5,TimeOut,,
1404,556,315,Input,34,Off1A2,,
1405,556,315,Input,35,Off1A3,,
1406,558,985,Input,4,On1A4,,
1407,560,285,Input,3,On1A3,,
1408,560,295,Input,36,Off1A4,,
1409,560,675,Exit,5,TimeOut,Time,
1410,560,675,Entry,1,MagEntry,,
1411,560,675,Reg,2,ComptNbessai,   43,000,
1412,560,675,Reg,12,Accuracy,   76,471,
1413,560,675,Reg,13,Omission,    4,651,
1414,561,270,Input,35,Off1A3,,
1415,561,325,Input,2,On1A2,,
1416,561,985,Input,34,Off1A2,,
1417,563,015,Input,1,On1A1,,
1418,563,015,Exit,1,MagEntry,1,
1419,563,015,Entry,2,ITI2sec,,
1420,563,350,Input,33,Off1A1,,
1421,564,015,Exit,2,ITI2sec,Time,
1422,564,015,List,,ITItime,   21,000,
1423,564,015,Entry,21,sec2,,
1424,564,015,Reg,19,stage2,   11,000,
1425,564,180,Input,1,On1A1,,
1426,564,520,Input,33,Off1A1,,
1427,565,165,Input,1,On1A1,,
1428,566,155,Input,33,Off1A1,,
1429,566,950,Input,1,On1A1,,
1430,568,270,Input,33,Off1A1,,
1431,568,835,Input,1,On1A1,,
1432,569,175,Input,33,Off1A1,,
1433,570,020,Exit,21,sec2,Time,
1434,570,020,Entry,3,RandomHole,,
1435,571,020,Exit,3,RandomHole,Time,
1436,571,020,List,,Pseudo1a5,    8,000,
1437,571,020,Entry,8,hole2,,
1438,571,020,Reg,11,HoleNumber,    2,000,
1439,571,550,Input,3,On1A3,,
1440,571,550,Exit,8,hole2,3,
1441,571,550,Entry,17,CorrectResp,,
1442,571,550,Reg,3,ComptCR,   14,000,
1443,571,550,Reg,6,Reward,   14,000,
1444,571,550,Reg,7,CptReward,   14,000,
1445,571,550,Reg,1,ComptOmision,    0,000,
1446,571,555,Exit,17,CorrectResp,Time,
1447,571,555,Entry,1,MagEntry,,
1448,571,555,Reg,2,ComptNbessai,   44,000,
1449,571,555,Reg,12,Accuracy,   77,778,
1450,571,555,Reg,13,Omission,    4,545,
1451,574,490,Input,35,Off1A3,,
1452,576,380,Input,33,Off1A1,,
1453,582,705,Input,4,On1A4,,
1454,583,040,Input,36,Off1A4,,
1455,583,195,Input,2,On1A2,,
1456,583,855,Input,34,Off1A2,,
1457,584,555,Input,1,On1A1,,
1458,584,555,Exit,1,MagEntry,1,
1459,584,555,Entry,2,ITI2sec,,
1460,585,540,Input,33,Off1A1,,
1461,585,555,Exit,2,ITI2sec,Time,
1462,585,555,List,,ITItime,   19,000,
1463,585,555,Entry,19,sec5,,
1464,585,555,Reg,18,stage1,   11,000,
1465,587,485,Input,1,On1A1,,
1466,588,145,Input,33,Off1A1,,
1467,588,300,Input,1,On1A1,,
1468,588,960,Input,33,Off1A1,,
1469,589,205,Input,1,On1A1,,
1470,590,525,Input,33,Off1A1,,
1471,590,560,Exit,19,sec5,Time,
1472,590,560,Entry,3,RandomHole,,
1473,590,930,Input,1,On1A1,,
1474,591,265,Input,33,Off1A1,,
1475,591,560,Exit,3,RandomHole,Time,
1476,591,560,List,,Pseudo1a5,    8,000,
1477,591,560,Entry,8,hole2,,
1478,591,560,Reg,11,HoleNumber,    2,000,
1479,592,560,Exit,8,hole2,Time,
1480,592,560,Entry,9,Holdhole2,,
1481,593,550,Input,1,On1A1,,
1482,593,560,Exit,9,Holdhole2,Time,
1483,593,560,Entry,16,Omission,,
1484,593,560,Reg,1,ComptOmision,    1,000,
1485,593,560,Reg,8,Omision,    3,000,
1486,593,571,Exit,16,Omission,Time,
1487,593,571,Entry,5,TimeOut,,
1488,593,890,Input,33,Off1A1,,
1489,598,575,Exit,5,TimeOut,Time,
1490,598,575,Entry,1,MagEntry,,
1491,598,575,Reg,2,ComptNbessai,   45,000,
1492,598,575,Reg,12,Accuracy,   77,778,
1493,598,575,Reg,13,Omission,    6,667,
1494,611,430,Input,1,On1A1,,
1495,611,430,Exit,1,MagEntry,1,
1496,611,430,Entry,2,ITI2sec,,
1497,612,430,Exit,2,ITI2sec,Time,
1498,612,430,List,,ITItime,   25,000,
1499,612,430,Entry,25,sec4,,
1500,612,430,Reg,21,stage4,   12,000,
1501,612,745,Input,33,Off1A1,,
1502,615,600,Input,3,On1A3,,
1503,615,600,Input,4,On1A4,,
1504,615,600,Exit,25,sec4,3,
1505,615,600,Entry,26,prematuresec8,,
1506,615,600,Reg,17,premsec4,    4,000,
1507,615,605,Exit,26,prematuresec8,Time,
1508,615,605,Entry,4,Premature,,
1509,615,605,Reg,5,ComptPremat,   24,000,
1510,615,610,Exit,4,Premature,Time,
1511,615,610,Entry,5,TimeOut,,
1512,616,585,Input,36,Off1A4,,
1513,616,590,Input,35,Off1A3,,
1514,616,735,Input,2,On1A2,,
1515,616,735,Input,3,On1A3,,
1516,617,070,Input,34,Off1A2,,
1517,617,075,Input,35,Off1A3,,
1518,619,520,Input,1,On1A1,,
1519,619,860,Input,33,Off1A1,,
1520,620,280,Input,1,On1A1,,
1521,620,615,Exit,5,TimeOut,Time,
1522,620,615,Entry,1,MagEntry,,
1523,620,615,Reg,2,ComptNbessai,   46,000,
1524,620,615,Reg,12,Accuracy,   77,778,
1525,620,615,Reg,13,Omission,    6,522,
1526,620,620,Input,33,Off1A1,,
1527,624,895,Input,3,On1A3,,
1528,626,525,Input,2,On1A2,,
1529,626,535,Input,35,Off1A3,,
1530,626,855,Input,34,Off1A2,,
1531,639,330,Input,1,On1A1,,
1532,639,330,Exit,1,MagEntry,1,
1533,639,330,Entry,2,ITI2sec,,
1534,639,670,Input,33,Off1A1,,
1535,640,330,Exit,2,ITI2sec,Time,
1536,640,330,List,,ITItime,   21,000,
1537,640,330,Entry,21,sec2,,
1538,640,330,Reg,19,stage2,   12,000,
1539,640,415,Input,1,On1A1,,
1540,641,400,Input,33,Off1A1,,
1541,641,420,Input,1,On1A1,,
1542,641,755,Input,33,Off1A1,,
1543,641,935,Input,1,On1A1,,
1544,642,275,Input,33,Off1A1,,
1545,642,465,Input,1,On1A1,,
1546,642,800,Input,33,Off1A1,,
1547,646,335,Exit,21,sec2,Time,
1548,646,335,Entry,3,RandomHole,,
1549,647,335,Exit,3,RandomHole,Time,
1550,647,335,List,,Pseudo1a5,    6,000,
1551,647,335,Entry,6,hole1,,
1552,647,335,Reg,11,HoleNumber,    1,000,
1553,647,355,Input,3,On1A3,,
1554,647,355,Input,4,On1A4,,
1555,647,355,Exit,6,hole1,4,
1556,647,355,Entry,18,IncorrectResp,,
1557,647,355,Reg,4,ComptIncR,    5,000,
1558,647,355,Reg,1,ComptOmision,    0,000,
1559,647,365,Exit,18,IncorrectResp,Time,
1560,647,365,Entry,5,TimeOut,,
1561,648,010,Input,2,On1A2,,
1562,648,015,Input,36,Off1A4,,
1563,648,345,Input,34,Off1A2,,
1564,648,345,Input,35,Off1A3,,
1565,650,275,Input,1,On1A1,,
1566,650,610,Input,33,Off1A1,,
1567,651,390,Input,1,On1A1,,
1568,652,050,Input,33,Off1A1,,
1569,652,370,Exit,5,TimeOut,Time,
1570,652,370,Entry,1,MagEntry,,
1571,652,370,Reg,2,ComptNbessai,   47,000,
1572,652,370,Reg,12,Accuracy,   73,684,
1573,652,370,Reg,13,Omission,    6,383,
1574,652,460,Input,1,On1A1,,
1575,652,460,Exit,1,MagEntry,1,
1576,652,460,Entry,2,ITI2sec,,
1577,653,450,Input,33,Off1A1,,
1578,653,460,Exit,2,ITI2sec,Time,
1579,653,460,List,,ITItime,   19,000,
1580,653,460,Entry,19,sec5,,
1581,653,460,Reg,18,stage1,   12,000,
1582,653,585,Input,1,On1A1,,
1583,654,895,Input,33,Off1A1,,
1584,656,165,Input,1,On1A1,,
1585,656,505,Input,33,Off1A1,,
1586,658,465,Exit,19,sec5,Time,
1587,658,465,Entry,3,RandomHole,,
1588,659,465,Exit,3,RandomHole,Time,
1589,659,465,List,,Pseudo1a5,   10,000,
1590,659,465,Entry,10,hole3,,
1591,659,465,Reg,11,HoleNumber,    3,000,
1592,660,005,Input,4,On1A4,,
1593,660,005,Exit,10,hole3,4,
1594,660,005,Entry,17,CorrectResp,,
1595,660,005,Reg,3,ComptCR,   15,000,
1596,660,005,Reg,6,Reward,   15,000,
1597,660,005,Reg,7,CptReward,   15,000,
1598,660,005,Reg,1,ComptOmision,    0,000,
1599,660,010,Exit,17,CorrectResp,Time,
1600,660,010,Entry,1,MagEntry,,
1601,660,010,Reg,2,ComptNbessai,   48,000,
1602,660,010,Reg,12,Accuracy,   75,000,
1603,660,010,Reg,13,Omission,    6,250,
1604,662,940,Input,36,Off1A4,,
1605,663,120,Input,3,On1A3,,
1606,663,460,Input,35,Off1A3,,
1607,664,105,Input,1,On1A1,,
1608,664,105,Exit,1,MagEntry,1,
1609,664,105,Entry,2,ITI2sec,,
1610,664,770,Input,33,Off1A1,,
1611,665,105,Exit,2,ITI2sec,Time,
1612,665,105,List,,ITItime,   23,000,
1613,665,105,Entry,23,sec3,,
1614,665,105,Reg,20,stage3,   12,000,
1615,668,180,Input,2,On1A2,,
1616,668,180,Input,3,On1A3,,
1617,668,180,Exit,23,sec3,2,
1618,668,180,Entry,24,prematuresec7,,
1619,668,180,Reg,16,premsec3,   11,000,
1620,668,190,Exit,24,prematuresec7,Time,
1621,668,190,Entry,4,Premature,,
1622,668,190,Reg,5,ComptPremat,   25,000,
1623,668,195,Exit,4,Premature,Time,
1624,668,195,Entry,5,TimeOut,,
1625,668,520,Input,34,Off1A2,,
1626,668,520,Input,35,Off1A3,,
1627,669,370,Input,2,On1A2,,
1628,669,370,Input,3,On1A3,,
1629,669,710,Input,34,Off1A2,,
1630,669,710,Input,35,Off1A3,,
1631,670,260,Input,3,On1A3,,
1632,670,260,Input,4,On1A4,,
1633,671,250,Input,35,Off1A3,,
1634,671,250,Input,36,Off1A4,,
1635,673,140,Input,1,On1A1,,
1636,673,200,Exit,5,TimeOut,Time,
1637,673,200,Entry,1,MagEntry,,
1638,673,200,Reg,2,ComptNbessai,   49,000,
1639,673,200,Reg,12,Accuracy,   75,000,
1640,673,200,Reg,13,Omission,    6,122,
1641,674,455,Input,33,Off1A1,,
1642,677,280,Input,4,On1A4,,
1643,679,240,Input,36,Off1A4,,
1644,680,020,Input,1,On1A1,,
1645,680,020,Exit,1,MagEntry,1,
1646,680,020,Entry,2,ITI2sec,,
1647,680,355,Input,33,Off1A1,,
1648,680,695,Input,1,On1A1,,
1649,681,020,Exit,2,ITI2sec,Time,
1650,681,020,List,,ITItime,   21,000,
1651,681,020,Entry,21,sec2,,
1652,681,020,Reg,19,stage2,   13,000,
1653,681,030,Input,33,Off1A1,,
1654,681,495,Input,1,On1A1,,
1655,681,830,Input,33,Off1A1,,
1656,686,130,Input,3,On1A3,,
1657,686,130,Input,4,On1A4,,
1658,686,130,Exit,21,sec2,3,
1659,686,130,Entry,22,prematuresec6,,
1660,686,130,Reg,15,premsec2,    8,000,
1661,686,135,Exit,22,prematuresec6,Time,
1662,686,135,Entry,4,Premature,,
1663,686,135,Reg,5,ComptPremat,   26,000,
1664,686,140,Exit,4,Premature,Time,
1665,686,140,Entry,5,TimeOut,,
1666,687,115,Input,36,Off1A4,,
1667,687,120,Input,35,Off1A3,,
1668,689,740,Input,1,On1A1,,
1669,690,075,Input,33,Off1A1,,
1670,690,780,Input,1,On1A1,,
1671,691,145,Exit,5,TimeOut,Time,
1672,691,145,Entry,1,MagEntry,,
1673,691,145,Reg,2,ComptNbessai,   50,000,
1674,691,145,Reg,12,Accuracy,   75,000,
1675,691,145,Reg,13,Omission,    6,000,
1676,691,440,Input,33,Off1A1,,
1677,692,435,Input,1,On1A1,,
1678,692,435,Exit,1,MagEntry,1,
1679,692,435,Entry,2,ITI2sec,,
1680,692,775,Input,33,Off1A1,,
1681,693,435,Exit,2,ITI2sec,Time,
1682,693,435,List,,ITItime,   25,000,
1683,693,435,Entry,25,sec4,,
1684,693,435,Reg,21,stage4,   13,000,
1685,697,205,Input,3,On1A3,,
1686,697,205,Input,4,On1A4,,
1687,697,205,Exit,25,sec4,3,
1688,697,205,Entry,26,prematuresec8,,
1689,697,205,Reg,17,premsec4,    5,000,
1690,697,210,Exit,26,prematuresec8,Time,
1691,697,210,Entry,4,Premature,,
1692,697,210,Reg,5,ComptPremat,   27,000,
1693,697,215,Exit,4,Premature,Time,
1694,697,215,Entry,5,TimeOut,,
1695,697,855,Input,2,On1A2,,
1696,697,865,Input,36,Off1A4,,
1697,699,495,Input,34,Off1A2,,
1698,699,495,Input,35,Off1A3,,
1699,699,500,Input,2,On1A2,,
1700,699,500,Input,3,On1A3,,
1701,699,830,Input,34,Off1A2,,
1702,699,830,Input,35,Off1A3,,
1703,700,295,Input,2,On1A2,,
1704,700,635,Input,34,Off1A2,,
1705,702,220,Exit,5,TimeOut,Time,
1706,702,220,Entry,1,MagEntry,,
1707,702,220,Reg,2,ComptNbessai,   51,000,
1708,702,220,Reg,12,Accuracy,   75,000,
1709,702,220,Reg,13,Omission,    5,882,
1710,719,385,Input,4,On1A4,,
1711,719,725,Input,36,Off1A4,,
1712,720,390,Input,4,On1A4,,
1713,721,050,Input,36,Off1A4,,
1714,722,190,Input,1,On1A1,,
1715,722,190,Exit,1,MagEntry,1,
1716,722,190,Entry,2,ITI2sec,,
1717,722,530,Input,33,Off1A1,,
1718,723,190,Exit,2,ITI2sec,Time,
1719,723,190,List,,ITItime,   23,000,
1720,723,190,Entry,23,sec3,,
1721,723,190,Reg,20,stage3,   13,000,
1722,724,715,Input,1,On1A1,,
1723,725,050,Input,33,Off1A1,,
1724,725,270,Input,1,On1A1,,
1725,725,930,Input,33,Off1A1,,
1726,726,295,Input,1,On1A1,,
1727,726,635,Input,33,Off1A1,,
1728,730,195,Exit,23,sec3,Time,
1729,730,195,Entry,3,RandomHole,,
1730,731,195,Exit,3,RandomHole,Time,
1731,731,195,List,,Pseudo1a5,    6,000,
1732,731,195,Entry,6,hole1,,
1733,731,195,Reg,11,HoleNumber,    1,000,
1734,731,830,Input,2,On1A2,,
1735,731,830,Exit,6,hole1,2,
1736,731,830,Entry,17,CorrectResp,,
1737,731,830,Reg,3,ComptCR,   16,000,
1738,731,830,Reg,6,Reward,   16,000,
1739,731,830,Reg,7,CptReward,   16,000,
1740,731,830,Reg,1,ComptOmision,    0,000,
1741,731,835,Exit,17,CorrectResp,Time,
1742,731,835,Entry,1,MagEntry,,
1743,731,835,Reg,2,ComptNbessai,   52,000,
1744,731,835,Reg,12,Accuracy,   76,190,
1745,731,835,Reg,13,Omission,    5,769,
1746,733,140,Input,34,Off1A2,,
1747,734,125,Input,1,On1A1,,
1748,734,125,Exit,1,MagEntry,1,
1749,734,125,Entry,2,ITI2sec,,
1750,734,785,Input,33,Off1A1,,
1751,735,125,Exit,2,ITI2sec,Time,
1752,735,125,List,,ITItime,   19,000,
1753,735,125,Entry,19,sec5,,
1754,735,125,Reg,18,stage1,   13,000,
1755,738,495,Input,4,On1A4,,
1756,738,495,Exit,19,sec5,4,
1757,738,495,Entry,20,prematuresec5,,
1758,738,495,Reg,14,premsec1,    4,000,
1759,738,500,Exit,20,prematuresec5,Time,
1760,738,500,Entry,4,Premature,,
1761,738,500,Reg,5,ComptPremat,   28,000,
1762,738,505,Exit,4,Premature,Time,
1763,738,505,Entry,5,TimeOut,,
1764,738,835,Input,36,Off1A4,,
1765,741,010,Input,1,On1A1,,
1766,741,345,Input,33,Off1A1,,
1767,742,475,Input,1,On1A1,,
1768,742,815,Input,33,Off1A1,,
1769,743,510,Exit,5,TimeOut,Time,
1770,743,510,Entry,1,MagEntry,,
1771,743,510,Reg,2,ComptNbessai,   53,000,
1772,743,510,Reg,12,Accuracy,   76,190,
1773,743,510,Reg,13,Omission,    5,660,
1774,745,245,Input,2,On1A2,,
1775,746,230,Input,34,Off1A2,,
1776,747,580,Input,1,On1A1,,
1777,747,580,Exit,1,MagEntry,1,
1778,747,580,Entry,2,ITI2sec,,
1779,748,245,Input,33,Off1A1,,
1780,748,580,Exit,2,ITI2sec,Time,
1781,748,580,List,,ITItime,   23,000,
1782,748,580,Entry,23,sec3,,
1783,748,580,Reg,20,stage3,   14,000,
1784,749,910,Input,1,On1A1,,
1785,750,245,Input,33,Off1A1,,
1786,755,585,Exit,23,sec3,Time,
1787,755,585,Entry,3,RandomHole,,
1788,756,485,Input,3,On1A3,,
1789,756,485,Input,4,On1A4,,
1790,756,585,Exit,3,RandomHole,Time,
1791,756,585,List,,Pseudo1a5,    8,000,
1792,756,585,Entry,8,hole2,,
1793,756,585,Reg,11,HoleNumber,    2,000,
1794,757,145,Input,35,Off1A3,,
1795,757,145,Input,36,Off1A4,,
1796,757,290,Input,3,On1A3,,
1797,757,290,Exit,8,hole2,3,
1798,757,290,Entry,17,CorrectResp,,
1799,757,290,Reg,3,ComptCR,   17,000,
1800,757,290,Reg,6,Reward,   17,000,
1801,757,290,Reg,7,CptReward,   17,000,
1802,757,290,Reg,1,ComptOmision,    0,000,
1803,757,295,Exit,17,CorrectResp,Time,
1804,757,295,Entry,1,MagEntry,,
1805,757,295,Reg,2,ComptNbessai,   54,000,
1806,757,295,Reg,12,Accuracy,   77,273,
1807,757,295,Reg,13,Omission,    5,556,
1808,759,250,Input,35,Off1A3,,
1809,760,290,Input,1,On1A1,,
1810,760,290,Exit,1,MagEntry,1,
1811,760,290,Entry,2,ITI2sec,,
1812,761,290,Exit,2,ITI2sec,Time,
1813,761,290,List,,ITItime,   25,000,
1814,761,290,Entry,25,sec4,,
1815,761,290,Reg,21,stage4,   14,000,
1816,761,930,Input,33,Off1A1,,
1817,765,295,Exit,25,sec4,Time,
1818,765,295,Entry,3,RandomHole,,
1819,765,975,Input,3,On1A3,,
1820,765,975,Input,4,On1A4,,
1821,766,295,Exit,3,RandomHole,Time,
1822,766,295,List,,Pseudo1a5,   12,000,
1823,766,295,Entry,12,hole4,,
1824,766,295,Reg,11,HoleNumber,    4,000,
1825,766,635,Input,35,Off1A3,,
1826,766,635,Input,36,Off1A4,,
1827,766,685,Input,2,On1A2,,
1828,766,685,Input,3,On1A3,,
1829,766,685,Exit,12,hole4,3,
1830,766,685,Entry,17,CorrectResp,,
1831,766,685,Reg,3,ComptCR,   18,000,
1832,766,685,Reg,6,Reward,   18,000,
1833,766,685,Reg,7,CptReward,   18,000,
1834,766,685,Reg,1,ComptOmision,    0,000,
1835,766,690,Exit,17,CorrectResp,Time,
1836,766,690,Entry,1,MagEntry,,
1837,766,690,Reg,2,ComptNbessai,   55,000,
1838,766,690,Reg,12,Accuracy,   78,261,
1839,766,690,Reg,13,Omission,    5,455,
1840,767,670,Input,34,Off1A2,,
1841,767,670,Input,35,Off1A3,,
1842,767,850,Input,4,On1A4,,
1843,768,185,Input,36,Off1A4,,
1844,768,885,Input,1,On1A1,,
1845,768,885,Exit,1,MagEntry,1,
1846,768,885,Entry,2,ITI2sec,,
1847,769,870,Input,33,Off1A1,,
1848,769,885,Exit,2,ITI2sec,Time,
1849,769,885,List,,ITItime,   19,000,
1850,769,885,Entry,19,sec5,,
1851,769,885,Reg,18,stage1,   14,000,
1852,774,890,Exit,19,sec5,Time,
1853,774,890,Entry,3,RandomHole,,
1854,775,795,Input,3,On1A3,,
1855,775,795,Input,4,On1A4,,
1856,775,890,Exit,3,RandomHole,Time,
1857,775,890,List,,Pseudo1a5,   14,000,
1858,775,890,Entry,14,hole5,,
1859,775,890,Reg,11,HoleNumber,    5,000,
1860,776,890,Exit,14,hole5,Time,
1861,776,890,Entry,15,Holdhole5,,
1862,777,890,Exit,15,Holdhole5,Time,
1863,777,890,Entry,16,Omission,,
1864,777,890,Reg,1,ComptOmision,    1,000,
1865,777,890,Reg,8,Omision,    4,000,
1866,777,900,Exit,16,Omission,Time,
1867,777,900,Entry,5,TimeOut,,
1868,779,055,Input,36,Off1A4,,
1869,779,061,Input,35,Off1A3,,
1870,779,230,Input,2,On1A2,,
1871,779,230,Input,3,On1A3,,
1872,779,895,Input,34,Off1A2,,
1873,779,895,Input,35,Off1A3,,
1874,781,365,Input,1,On1A1,,
1875,781,700,Input,33,Off1A1,,
1876,782,905,Exit,5,TimeOut,Time,
1877,782,905,Entry,1,MagEntry,,
1878,782,905,Reg,2,ComptNbessai,   56,000,
1879,782,905,Reg,12,Accuracy,   78,261,
1880,782,905,Reg,13,Omission,    7,143,
1881,784,575,Input,3,On1A3,,
1882,784,575,Input,4,On1A4,,
1883,786,205,Input,2,On1A2,,
1884,786,210,Input,36,Off1A4,,
1885,787,185,Input,34,Off1A2,,
1886,787,185,Input,35,Off1A3,,
1887,787,345,Input,4,On1A4,,
1888,787,680,Input,36,Off1A4,,
1889,792,340,Input,1,On1A1,,
1890,792,340,Exit,1,MagEntry,1,
1891,792,340,Entry,2,ITI2sec,,
1892,793,000,Input,33,Off1A1,,
1893,793,200,Input,1,On1A1,,
1894,793,340,Exit,2,ITI2sec,Time,
1895,793,340,List,,ITItime,   21,000,
1896,793,340,Entry,21,sec2,,
1897,793,340,Reg,19,stage2,   14,000,
1898,793,535,Input,33,Off1A1,,
1899,794,025,Input,1,On1A1,,
1900,794,360,Input,33,Off1A1,,
1901,795,675,Input,1,On1A1,,
1902,796,010,Input,33,Off1A1,,
1903,799,345,Exit,21,sec2,Time,
1904,799,345,Entry,3,RandomHole,,
1905,800,345,Exit,3,RandomHole,Time,
1906,800,345,List,,Pseudo1a5,   12,000,
1907,800,345,Entry,12,hole4,,
1908,800,345,Reg,11,HoleNumber,    4,000,
1909,800,760,Input,3,On1A3,,
1910,800,760,Input,4,On1A4,,
1911,800,760,Exit,12,hole4,4,
1912,800,760,Entry,18,IncorrectResp,,
1913,800,760,Reg,4,ComptIncR,    6,000,
1914,800,760,Reg,1,ComptOmision,    0,000,
1915,800,770,Exit,18,IncorrectResp,Time,
1916,800,770,Entry,5,TimeOut,,
1917,801,095,Input,36,Off1A4,,
1918,801,100,Input,35,Off1A3,,
1919,801,295,Input,2,On1A2,,
1920,801,295,Input,3,On1A3,,
1921,801,955,Input,34,Off1A2,,
1922,801,960,Input,35,Off1A3,,
1923,802,155,Input,3,On1A3,,
1924,802,155,Input,4,On1A4,,
1925,802,495,Input,35,Off1A3,,
1926,802,495,Input,36,Off1A4,,
1927,803,840,Input,1,On1A1,,
1928,804,175,Input,33,Off1A1,,
1929,805,775,Exit,5,TimeOut,Time,
1930,805,775,Entry,1,MagEntry,,
1931,805,775,Reg,2,ComptNbessai,   57,000,
1932,805,775,Reg,12,Accuracy,   75,000,
1933,805,775,Reg,13,Omission,    7,018,
1934,812,415,Input,4,On1A4,,
1935,813,076,Input,36,Off1A4,,
1936,814,800,Input,1,On1A1,,
1937,814,800,Exit,1,MagEntry,1,
1938,814,800,Entry,2,ITI2sec,,
1939,815,460,Input,33,Off1A1,,
1940,815,715,Input,1,On1A1,,
1941,815,800,Exit,2,ITI2sec,Time,
1942,815,800,List,,ITItime,   25,000,
1943,815,800,Entry,25,sec4,,
1944,815,800,Reg,21,stage4,   15,000,
1945,816,055,Input,33,Off1A1,,
1946,816,740,Input,1,On1A1,,
1947,817,075,Input,33,Off1A1,,
1948,819,805,Exit,25,sec4,Time,
1949,819,805,Entry,3,RandomHole,,
1950,820,805,Exit,3,RandomHole,Time,
1951,820,805,List,,Pseudo1a5,   14,000,
1952,820,805,Entry,14,hole5,,
1953,820,805,Reg,11,HoleNumber,    5,000,
1954,821,300,Input,3,On1A3,,
1955,821,300,Input,4,On1A4,,
1956,821,300,Exit,14,hole5,4,
1957,821,300,Entry,17,CorrectResp,,
1958,821,300,Reg,3,ComptCR,   19,000,
1959,821,300,Reg,6,Reward,   19,000,
1960,821,300,Reg,7,CptReward,   19,000,
1961,821,300,Reg,1,ComptOmision,    0,000,
1962,821,305,Exit,17,CorrectResp,Time,
1963,821,305,Entry,1,MagEntry,,
1964,821,305,Reg,2,ComptNbessai,   58,000,
1965,821,305,Reg,12,Accuracy,   76,000,
1966,821,305,Reg,13,Omission,    6,897,
1967,822,285,Input,35,Off1A3,,
1968,822,285,Input,36,Off1A4,,
1969,823,215,Input,1,On1A1,,
1970,823,215,Exit,1,MagEntry,1,
1971,823,215,Entry,2,ITI2sec,,
1972,823,875,Input,33,Off1A1,,
1973,824,215,Exit,2,ITI2sec,Time,
1974,824,215,List,,ITItime,   23,000,
1975,824,215,Entry,23,sec3,,
1976,824,215,Reg,20,stage3,   15,000,
1977,826,915,Input,3,On1A3,,
1978,826,915,Input,4,On1A4,,
1979,826,915,Exit,23,sec3,3,
1980,826,915,Entry,24,prematuresec7,,
1981,826,915,Reg,16,premsec3,   12,000,
1982,826,925,Exit,24,prematuresec7,Time,
1983,826,925,Entry,4,Premature,,
1984,826,925,Reg,5,ComptPremat,   29,000,
1985,826,930,Exit,4,Premature,Time,
1986,826,930,Entry,5,TimeOut,,
