,,Subject,,,295,
,,Protocol,,,IRTT_long,
,,Type,,,Master,
,,Channel,,,4,
,,Master,,,,
,,Date,,,2023-07-20,
,,Time,,,09:56:17,765,
,,Clock,,,5,
,,Time Warp,,,1x,
1958,855,870,List,,ITItime,   23,000,
1959,855,870,Entry,23,sec3,,
1960,855,870,Reg,20,stage3,   16,000,
1961,857,060,Input,2,On1A2,,
1962,857,060,Exit,23,sec3,2,
1963,857,060,Entry,24,prematuresec7,,
1964,857,060,Reg,16,premsec3,   12,000,
1965,857,070,Exit,24,prematuresec7,Time,
1966,857,070,Entry,4,Premature,,
1967,857,070,Reg,5,ComptPremat,   39,000,
1968,857,075,Exit,4,Premature,Time,
1969,857,075,Entry,5,TimeOut,,
1970,857,405,Input,34,Off1A2,,
1971,857,500,Input,2,On1A2,,
1972,857,845,Input,34,Off1A2,,
1973,862,080,Exit,5,TimeOut,Time,
1974,862,080,Entry,1,MagEntry,,
1975,862,080,Reg,2,ComptNbessai,   62,000,
1976,862,080,Reg,12,Accuracy,   84,615,
1977,862,080,Reg,13,Omission,   14,516,
1978,863,175,Input,1,On1A1,,
1979,863,175,Exit,1,MagEntry,1,
1980,863,175,Entry,2,ITI2sec,,
1981,863,515,Input,33,Off1A1,,
1982,864,175,Exit,2,ITI2sec,Time,
1983,864,175,List,,ITItime,   25,000,
1984,864,175,Entry,25,sec4,,
1985,864,175,Reg,21,stage4,   16,000,
1986,864,680,Input,1,On1A1,,
1987,865,025,Input,33,Off1A1,,
1988,866,760,Input,3,On1A3,,
1989,866,760,Input,4,On1A4,,
1990,866,760,Exit,25,sec4,3,
1991,866,760,Entry,26,prematuresec8,,
1992,866,760,Reg,17,premsec4,    9,000,
1993,866,765,Exit,26,prematuresec8,Time,
1994,866,765,Entry,4,Premature,,
1995,866,765,Reg,5,ComptPremat,   40,000,
1996,866,770,Exit,4,Premature,Time,
1997,866,770,Entry,5,TimeOut,,
1998,867,105,Input,35,Off1A3,,
1999,867,105,Input,36,Off1A4,,
2000,871,570,Input,3,On1A3,,
2001,871,570,Input,4,On1A4,,
2002,871,775,Exit,5,TimeOut,Time,
2003,871,775,Entry,1,MagEntry,,
2004,871,775,Reg,2,ComptNbessai,   63,000,
2005,871,775,Reg,12,Accuracy,   84,615,
2006,871,775,Reg,13,Omission,   14,286,
2007,871,910,Input,35,Off1A3,,
2008,871,910,Input,36,Off1A4,,
2009,871,985,Input,2,On1A2,,
2010,871,985,Input,3,On1A3,,
2011,872,325,Input,34,Off1A2,,
2012,872,325,Input,35,Off1A3,,
2013,875,280,Input,1,On1A1,,
2014,875,280,Exit,1,MagEntry,1,
2015,875,280,Entry,2,ITI2sec,,
2016,876,280,Exit,2,ITI2sec,Time,
2017,876,280,List,,ITItime,   21,000,
2018,876,280,Entry,21,sec2,,
2019,876,280,Reg,19,stage2,   16,000,
2020,876,600,Input,33,Off1A1,,
2021,882,285,Exit,21,sec2,Time,
2022,882,285,Entry,3,RandomHole,,
2023,883,285,Exit,3,RandomHole,Time,
2024,883,285,List,,Pseudo1a5,   12,000,
2025,883,285,Entry,12,hole4,,
2026,883,285,Reg,11,HoleNumber,    4,000,
2027,884,285,Exit,12,hole4,Time,
2028,884,285,Entry,13,Holdhole4,,
2029,884,715,Input,1,On1A1,,
2030,885,060,Input,33,Off1A1,,
2031,885,285,Exit,13,Holdhole4,Time,
2032,885,285,Entry,16,Omission,,
2033,885,285,Reg,1,ComptOmision,    2,000,
2034,885,285,Reg,8,Omision,   10,000,
2035,885,295,Exit,16,Omission,Time,
2036,885,295,Entry,5,TimeOut,,
2037,888,110,Input,3,On1A3,,
2038,888,110,Input,4,On1A4,,
2039,888,450,Input,35,Off1A3,,
2040,888,450,Input,36,Off1A4,,
2041,888,695,Input,3,On1A3,,
2042,888,695,Input,4,On1A4,,
2043,889,035,Input,35,Off1A3,,
2044,889,035,Input,36,Off1A4,,
2045,889,585,Input,3,On1A3,,
2046,889,585,Input,4,On1A4,,
2047,890,250,Input,35,Off1A3,,
2048,890,250,Input,36,Off1A4,,
2049,890,300,Exit,5,TimeOut,Time,
2050,890,300,Entry,1,MagEntry,,
2051,890,300,Reg,2,ComptNbessai,   64,000,
2052,890,300,Reg,12,Accuracy,   84,615,
2053,890,300,Reg,13,Omission,   15,625,
2054,891,585,Input,2,On1A2,,
2055,891,925,Input,34,Off1A2,,
2056,891,965,Input,3,On1A3,,
2057,892,310,Input,35,Off1A3,,
2058,896,040,Input,1,On1A1,,
2059,896,040,Exit,1,MagEntry,1,
2060,896,040,Entry,2,ITI2sec,,
2061,896,385,Input,33,Off1A1,,
2062,897,040,Exit,2,ITI2sec,Time,
2063,897,040,List,,ITItime,   19,000,
2064,897,040,Entry,19,sec5,,
2065,897,040,Reg,18,stage1,   16,000,
2066,901,225,Input,3,On1A3,,
2067,901,225,Input,4,On1A4,,
2068,901,225,Exit,19,sec5,3,
2069,901,225,Entry,20,prematuresec5,,
2070,901,225,Reg,14,premsec1,    9,000,
2071,901,230,Exit,20,prematuresec5,Time,
2072,901,230,Entry,4,Premature,,
2073,901,230,Reg,5,ComptPremat,   41,000,
2074,901,235,Exit,4,Premature,Time,
2075,901,235,Entry,5,TimeOut,,
2076,901,565,Input,35,Off1A3,,
2077,901,565,Input,36,Off1A4,,
2078,906,240,Exit,5,TimeOut,Time,
2079,906,240,Entry,1,MagEntry,,
2080,906,240,Reg,2,ComptNbessai,   65,000,
2081,906,240,Reg,12,Accuracy,   84,615,
2082,906,240,Reg,13,Omission,   15,385,
2083,916,195,Input,1,On1A1,,
2084,916,195,Exit,1,MagEntry,1,
2085,916,195,Entry,2,ITI2sec,,
2086,916,540,Input,33,Off1A1,,
2087,917,195,Exit,2,ITI2sec,Time,
2088,917,195,List,,ITItime,   21,000,
2089,917,195,Entry,21,sec2,,
2090,917,195,Reg,19,stage2,   17,000,
2091,920,865,Input,3,On1A3,,
2092,920,865,Input,4,On1A4,,
2093,920,865,Exit,21,sec2,3,
2094,920,865,Entry,22,prematuresec6,,
2095,920,865,Reg,15,premsec2,   12,000,
2096,920,870,Exit,22,prematuresec6,Time,
2097,920,870,Entry,4,Premature,,
2098,920,870,Reg,5,ComptPremat,   42,000,
2099,920,875,Exit,4,Premature,Time,
2100,920,875,Entry,5,TimeOut,,
2101,921,205,Input,35,Off1A3,,
2102,921,205,Input,36,Off1A4,,
2103,924,755,Input,3,On1A3,,
2104,924,755,Input,4,On1A4,,
2105,925,100,Input,35,Off1A3,,
2106,925,100,Input,36,Off1A4,,
2107,925,880,Exit,5,TimeOut,Time,
2108,925,880,Entry,1,MagEntry,,
2109,925,880,Reg,2,ComptNbessai,   66,000,
2110,925,880,Reg,12,Accuracy,   84,615,
2111,925,880,Reg,13,Omission,   15,152,
2112,932,380,Input,1,On1A1,,
2113,932,380,Exit,1,MagEntry,1,
2114,932,380,Entry,2,ITI2sec,,
2115,932,720,Input,33,Off1A1,,
2116,933,380,Exit,2,ITI2sec,Time,
2117,933,380,List,,ITItime,   19,000,
2118,933,380,Entry,19,sec5,,
2119,933,380,Reg,18,stage1,   17,000,
2120,938,385,Exit,19,sec5,Time,
2121,938,385,Entry,3,RandomHole,,
2122,939,385,Exit,3,RandomHole,Time,
2123,939,385,List,,Pseudo1a5,    8,000,
2124,939,385,Entry,8,hole2,,
2125,939,385,Reg,11,HoleNumber,    2,000,
2126,940,385,Exit,8,hole2,Time,
2127,940,385,Entry,9,Holdhole2,,
2128,941,385,Exit,9,Holdhole2,Time,
2129,941,385,Entry,16,Omission,,
2130,941,385,Reg,1,ComptOmision,    3,000,
2131,941,385,Reg,8,Omision,   11,000,
2132,941,395,Exit,16,Omission,Time,
2133,941,395,Entry,5,TimeOut,,
2134,941,460,Input,3,On1A3,,
2135,942,130,Input,35,Off1A3,,
2136,945,300,Input,1,On1A1,,
2137,945,645,Input,33,Off1A1,,
2138,946,105,Input,1,On1A1,,
2139,946,400,Exit,5,TimeOut,Time,
2140,946,400,Entry,1,MagEntry,,
2141,946,400,Reg,2,ComptNbessai,   67,000,
2142,946,400,Reg,12,Accuracy,   84,615,
2143,946,400,Reg,13,Omission,   16,418,
2144,946,445,Input,33,Off1A1,,
2145,946,765,Input,1,On1A1,,
2146,946,765,Exit,1,MagEntry,1,
2147,946,765,Entry,2,ITI2sec,,
2148,947,105,Input,33,Off1A1,,
2149,947,765,Exit,2,ITI2sec,Time,
2150,947,765,List,,ITItime,   25,000,
2151,947,765,Entry,25,sec4,,
2152,947,765,Reg,21,stage4,   17,000,
2153,951,770,Exit,25,sec4,Time,
2154,951,770,Entry,3,RandomHole,,
2155,952,771,Exit,3,RandomHole,Time,
2156,952,771,List,,Pseudo1a5,   14,000,
2157,952,771,Entry,14,hole5,,
2158,952,771,Reg,11,HoleNumber,    5,000,
2159,952,925,Input,3,On1A3,,
2160,952,925,Input,4,On1A4,,
2161,952,925,Exit,14,hole5,4,
2162,952,925,Entry,17,CorrectResp,,
2163,952,925,Reg,3,ComptCR,   12,000,
2164,952,925,Reg,6,Reward,   12,000,
2165,952,925,Reg,7,CptReward,   12,000,
2166,952,925,Reg,1,ComptOmision,    0,000,
2167,952,930,Exit,17,CorrectResp,Time,
2168,952,930,Entry,1,MagEntry,,
2169,952,930,Reg,2,ComptNbessai,   68,000,
2170,952,930,Reg,12,Accuracy,   85,714,
2171,952,930,Reg,13,Omission,   16,176,
2172,953,265,Input,35,Off1A3,,
2173,953,265,Input,36,Off1A4,,
2174,953,800,Input,1,On1A1,,
2175,953,800,Exit,1,MagEntry,1,
2176,953,800,Entry,2,ITI2sec,,
2177,954,800,Exit,2,ITI2sec,Time,
2178,954,800,List,,ITItime,   23,000,
2179,954,800,Entry,23,sec3,,
2180,954,800,Reg,20,stage3,   17,000,
2181,955,125,Input,33,Off1A1,,
2182,957,810,Input,2,On1A2,,
2183,957,810,Input,3,On1A3,,
2184,957,810,Exit,23,sec3,2,
2185,957,810,Entry,24,prematuresec7,,
2186,957,810,Reg,16,premsec3,   13,000,
2187,957,820,Exit,24,prematuresec7,Time,
2188,957,820,Entry,4,Premature,,
2189,957,820,Reg,5,ComptPremat,   43,000,
2190,957,825,Exit,4,Premature,Time,
2191,957,825,Entry,5,TimeOut,,
2192,958,150,Input,34,Off1A2,,
2193,958,150,Input,35,Off1A3,,
2194,959,100,Input,3,On1A3,,
2195,959,100,Input,4,On1A4,,
2196,960,095,Input,35,Off1A3,,
2197,960,095,Input,36,Off1A4,,
2198,962,126,Input,1,On1A1,,
2199,962,795,Input,33,Off1A1,,
2200,962,830,Exit,5,TimeOut,Time,
2201,962,830,Entry,1,MagEntry,,
2202,962,830,Reg,2,ComptNbessai,   69,000,
2203,962,830,Reg,12,Accuracy,   85,714,
2204,962,830,Reg,13,Omission,   15,942,
2205,968,365,Input,1,On1A1,,
2206,968,365,Exit,1,MagEntry,1,
2207,968,365,Entry,2,ITI2sec,,
2208,969,360,Input,33,Off1A1,,
2209,969,365,Exit,2,ITI2sec,Time,
2210,969,365,List,,ITItime,   19,000,
2211,969,365,Entry,19,sec5,,
2212,969,365,Reg,18,stage1,   18,000,
2213,971,665,Input,3,On1A3,,
2214,971,665,Input,4,On1A4,,
2215,971,665,Exit,19,sec5,3,
2216,971,665,Entry,20,prematuresec5,,
2217,971,665,Reg,14,premsec1,   10,000,
2218,971,670,Exit,20,prematuresec5,Time,
2219,971,670,Entry,4,Premature,,
2220,971,670,Reg,5,ComptPremat,   44,000,
2221,971,675,Exit,4,Premature,Time,
2222,971,675,Entry,5,TimeOut,,
2223,972,005,Input,35,Off1A3,,
2224,972,005,Input,36,Off1A4,,
2225,976,680,Exit,5,TimeOut,Time,
2226,976,680,Entry,1,MagEntry,,
2227,976,680,Reg,2,ComptNbessai,   70,000,
2228,976,680,Reg,12,Accuracy,   85,714,
2229,976,680,Reg,13,Omission,   15,714,
2230,979,380,Input,1,On1A1,,
2231,979,380,Exit,1,MagEntry,1,
2232,979,380,Entry,2,ITI2sec,,
2233,979,725,Input,33,Off1A1,,
2234,980,380,Exit,2,ITI2sec,Time,
2235,980,380,List,,ITItime,   23,000,
2236,980,380,Entry,23,sec3,,
2237,980,380,Reg,20,stage3,   18,000,
2238,983,346,Input,1,On1A1,,
2239,984,670,Input,33,Off1A1,,
2240,985,590,Input,3,On1A3,,
2241,985,590,Input,4,On1A4,,
2242,985,590,Exit,23,sec3,3,
2243,985,590,Entry,24,prematuresec7,,
2244,985,590,Reg,16,premsec3,   14,000,
2245,985,600,Exit,24,prematuresec7,Time,
2246,985,600,Entry,4,Premature,,
2247,985,600,Reg,5,ComptPremat,   45,000,
2248,985,605,Exit,4,Premature,Time,
2249,985,605,Entry,5,TimeOut,,
2250,985,930,Input,35,Off1A3,,
2251,985,930,Input,36,Off1A4,,
2252,986,870,Input,1,On1A1,,
2253,988,190,Input,33,Off1A1,,
2254,988,445,Input,1,On1A1,,
2255,989,115,Input,33,Off1A1,,
2256,989,615,Input,1,On1A1,,
2257,989,955,Input,33,Off1A1,,
2258,990,025,Input,1,On1A1,,
2259,990,610,Exit,5,TimeOut,Time,
2260,990,610,Entry,1,MagEntry,,
2261,990,610,Reg,2,ComptNbessai,   71,000,
2262,990,610,Reg,12,Accuracy,   85,714,
2263,990,610,Reg,13,Omission,   15,493,
2264,990,695,Input,33,Off1A1,,
2265,991,610,Input,1,On1A1,,
2266,991,610,Exit,1,MagEntry,1,
2267,991,610,Entry,2,ITI2sec,,
2268,992,280,Input,33,Off1A1,,
2269,992,540,Input,1,On1A1,,
2270,992,610,Exit,2,ITI2sec,Time,
2271,992,610,List,,ITItime,   21,000,
2272,992,610,Entry,21,sec2,,
2273,992,610,Reg,19,stage2,   18,000,
2274,993,535,Input,33,Off1A1,,
2275,995,585,Input,3,On1A3,,
2276,995,585,Input,4,On1A4,,
2277,995,585,Exit,21,sec2,3,
2278,995,585,Entry,22,prematuresec6,,
2279,995,585,Reg,15,premsec2,   13,000,
2280,995,590,Exit,22,prematuresec6,Time,
2281,995,590,Entry,4,Premature,,
2282,995,590,Reg,5,ComptPremat,   46,000,
2283,995,595,Exit,4,Premature,Time,
2284,995,595,Entry,5,TimeOut,,
2285,995,930,Input,35,Off1A3,,
2286,995,930,Input,36,Off1A4,,
2287,997,945,Input,3,On1A3,,
2288,997,945,Input,4,On1A4,,
2289,998,290,Input,35,Off1A3,,
2290,998,290,Input,36,Off1A4,,
2291,999,045,Input,3,On1A3,,
2292,999,045,Input,4,On1A4,,
2293,999,710,Input,35,Off1A3,,
2294,999,710,Input,36,Off1A4,,
2295,1000,600,Exit,5,TimeOut,Time,
2296,1000,600,Entry,1,MagEntry,,
2297,1000,600,Reg,2,ComptNbessai,   72,000,
2298,1000,600,Reg,12,Accuracy,   85,714,
2299,1000,600,Reg,13,Omission,   15,278,
2300,1014,540,Input,1,On1A1,,
2301,1014,540,Exit,1,MagEntry,1,
2302,1014,540,Entry,2,ITI2sec,,
2303,1014,885,Input,33,Off1A1,,
2304,1014,910,Input,1,On1A1,,
2305,1015,250,Input,33,Off1A1,,
2306,1015,540,Exit,2,ITI2sec,Time,
2307,1015,540,List,,ITItime,   25,000,
2308,1015,540,Entry,25,sec4,,
2309,1015,540,Reg,21,stage4,   18,000,
2310,1019,545,Exit,25,sec4,Time,
2311,1019,545,Entry,3,RandomHole,,
2312,1019,580,Input,3,On1A3,,
2313,1019,580,Input,4,On1A4,,
2314,1019,925,Input,35,Off1A3,,
2315,1019,925,Input,36,Off1A4,,
2316,1020,545,Exit,3,RandomHole,Time,
2317,1020,545,List,,Pseudo1a5,   10,000,
2318,1020,545,Entry,10,hole3,,
2319,1020,545,Reg,11,HoleNumber,    3,000,
2320,1021,225,Input,4,On1A4,,
2321,1021,225,Exit,10,hole3,4,
2322,1021,225,Entry,17,CorrectResp,,
2323,1021,225,Reg,3,ComptCR,   13,000,
2324,1021,225,Reg,6,Reward,   13,000,
2325,1021,225,Reg,7,CptReward,   13,000,
2326,1021,225,Reg,1,ComptOmision,    0,000,
2327,1021,230,Exit,17,CorrectResp,Time,
2328,1021,230,Entry,1,MagEntry,,
2329,1021,230,Reg,2,ComptNbessai,   73,000,
2330,1021,230,Reg,12,Accuracy,   86,667,
2331,1021,230,Reg,13,Omission,   15,068,
2332,1021,566,Input,36,Off1A4,,
2333,1022,180,Input,1,On1A1,,
2334,1022,180,Exit,1,MagEntry,1,
2335,1022,180,Entry,2,ITI2sec,,
2336,1023,180,Exit,2,ITI2sec,Time,
2337,1023,180,List,,ITItime,   21,000,
2338,1023,180,Entry,21,sec2,,
2339,1023,180,Reg,19,stage2,   19,000,
2340,1024,155,Input,33,Off1A1,,
2341,1026,580,Input,2,On1A2,,
2342,1026,580,Input,3,On1A3,,
2343,1026,580,Exit,21,sec2,2,
2344,1026,580,Entry,22,prematuresec6,,
2345,1026,580,Reg,15,premsec2,   14,000,
2346,1026,585,Exit,22,prematuresec6,Time,
2347,1026,585,Entry,4,Premature,,
2348,1026,585,Reg,5,ComptPremat,   47,000,
2349,1026,590,Exit,4,Premature,Time,
2350,1026,590,Entry,5,TimeOut,,
2351,1027,245,Input,34,Off1A2,,
2352,1027,245,Input,35,Off1A3,,
2353,1029,105,Input,1,On1A1,,
2354,1030,100,Input,33,Off1A1,,
2355,1030,340,Input,1,On1A1,,
2356,1030,680,Input,33,Off1A1,,
2357,1031,595,Exit,5,TimeOut,Time,
2358,1031,595,Entry,1,MagEntry,,
2359,1031,595,Reg,2,ComptNbessai,   74,000,
2360,1031,595,Reg,12,Accuracy,   86,667,
2361,1031,595,Reg,13,Omission,   14,865,
2362,1031,690,Input,3,On1A3,,
2363,1031,690,Input,4,On1A4,,
2364,1032,360,Input,35,Off1A3,,
2365,1032,360,Input,36,Off1A4,,
2366,1032,475,Input,3,On1A3,,
2367,1032,475,Input,4,On1A4,,
2368,1033,145,Input,35,Off1A3,,
2369,1033,145,Input,36,Off1A4,,
2370,1040,660,Input,1,On1A1,,
2371,1040,660,Exit,1,MagEntry,1,
2372,1040,660,Entry,2,ITI2sec,,
2373,1041,000,Input,33,Off1A1,,
2374,1041,660,Exit,2,ITI2sec,Time,
2375,1041,660,List,,ITItime,   23,000,
2376,1041,660,Entry,23,sec3,,
2377,1041,660,Reg,20,stage3,   19,000,
2378,1047,530,Input,3,On1A3,,
2379,1047,530,Input,4,On1A4,,
2380,1047,530,Exit,23,sec3,3,
2381,1047,530,Entry,24,prematuresec7,,
2382,1047,530,Reg,16,premsec3,   15,000,
2383,1047,540,Exit,24,prematuresec7,Time,
2384,1047,540,Entry,4,Premature,,
2385,1047,540,Reg,5,ComptPremat,   48,000,
2386,1047,545,Exit,4,Premature,Time,
2387,1047,545,Entry,5,TimeOut,,
2388,1047,870,Input,35,Off1A3,,
2389,1047,870,Input,36,Off1A4,,
2390,1052,550,Exit,5,TimeOut,Time,
2391,1052,550,Entry,1,MagEntry,,
2392,1052,550,Reg,2,ComptNbessai,   75,000,
2393,1052,550,Reg,12,Accuracy,   86,667,
2394,1052,550,Reg,13,Omission,   14,667,
2395,1053,430,Input,1,On1A1,,
2396,1053,430,Exit,1,MagEntry,1,
2397,1053,430,Entry,2,ITI2sec,,
2398,1053,770,Input,33,Off1A1,,
2399,1054,430,Exit,2,ITI2sec,Time,
2400,1054,430,List,,ITItime,   25,000,
2401,1054,430,Entry,25,sec4,,
2402,1054,430,Reg,21,stage4,   19,000,
2403,1058,095,Input,3,On1A3,,
2404,1058,095,Input,4,On1A4,,
2405,1058,095,Exit,25,sec4,3,
2406,1058,095,Entry,26,prematuresec8,,
2407,1058,095,Reg,17,premsec4,   10,000,
2408,1058,100,Exit,26,prematuresec8,Time,
2409,1058,100,Entry,4,Premature,,
2410,1058,100,Reg,5,ComptPremat,   49,000,
2411,1058,105,Exit,4,Premature,Time,
2412,1058,105,Entry,5,TimeOut,,
2413,1058,440,Input,35,Off1A3,,
2414,1058,440,Input,36,Off1A4,,
2415,1063,110,Exit,5,TimeOut,Time,
2416,1063,110,Entry,1,MagEntry,,
2417,1063,110,Reg,2,ComptNbessai,   76,000,
2418,1063,110,Reg,12,Accuracy,   86,667,
2419,1063,110,Reg,13,Omission,   14,474,
2420,1063,520,Input,3,On1A3,,
2421,1063,520,Input,4,On1A4,,
2422,1063,860,Input,35,Off1A3,,
2423,1063,860,Input,36,Off1A4,,
2424,1068,665,Input,1,On1A1,,
2425,1068,665,Exit,1,MagEntry,1,
2426,1068,665,Entry,2,ITI2sec,,
2427,1069,005,Input,33,Off1A1,,
2428,1069,665,Exit,2,ITI2sec,Time,
2429,1069,665,List,,ITItime,   19,000,
2430,1069,665,Entry,19,sec5,,
2431,1069,665,Reg,18,stage1,   19,000,
2432,1073,100,Input,3,On1A3,,
2433,1073,100,Input,4,On1A4,,
2434,1073,100,Exit,19,sec5,3,
2435,1073,100,Entry,20,prematuresec5,,
2436,1073,100,Reg,14,premsec1,   11,000,
2437,1073,105,Exit,20,prematuresec5,Time,
2438,1073,105,Entry,4,Premature,,
2439,1073,105,Reg,5,ComptPremat,   50,000,
2440,1073,110,Exit,4,Premature,Time,
2441,1073,110,Entry,5,TimeOut,,
2442,1073,440,Input,35,Off1A3,,
2443,1073,440,Input,36,Off1A4,,
2444,1074,320,Input,3,On1A3,,
2445,1074,320,Input,4,On1A4,,
2446,1074,660,Input,35,Off1A3,,
2447,1074,660,Input,36,Off1A4,,
2448,1078,115,Exit,5,TimeOut,Time,
2449,1078,115,Entry,1,MagEntry,,
2450,1078,115,Reg,2,ComptNbessai,   77,000,
2451,1078,115,Reg,12,Accuracy,   86,667,
2452,1078,115,Reg,13,Omission,   14,286,
2453,1082,940,Input,1,On1A1,,
2454,1082,940,Exit,1,MagEntry,1,
2455,1082,940,Entry,2,ITI2sec,,
2456,1083,280,Input,33,Off1A1,,
2457,1083,940,Exit,2,ITI2sec,Time,
2458,1083,940,List,,ITItime,   21,000,
2459,1083,940,Entry,21,sec2,,
2460,1083,940,Reg,19,stage2,   20,000,
2461,1087,665,Input,3,On1A3,,
2462,1087,665,Input,4,On1A4,,
2463,1087,665,Exit,21,sec2,3,
2464,1087,665,Entry,22,prematuresec6,,
2465,1087,665,Reg,15,premsec2,   15,000,
2466,1087,670,Exit,22,prematuresec6,Time,
2467,1087,670,Entry,4,Premature,,
2468,1087,670,Reg,5,ComptPremat,   51,000,
2469,1087,675,Exit,4,Premature,Time,
2470,1087,675,Entry,5,TimeOut,,
2471,1088,005,Input,35,Off1A3,,
2472,1088,005,Input,36,Off1A4,,
2473,1088,595,Input,2,On1A2,,
2474,1088,595,Input,3,On1A3,,
2475,1088,935,Input,34,Off1A2,,
2476,1088,935,Input,35,Off1A3,,
2477,1091,625,Input,1,On1A1,,
2478,1091,965,Input,33,Off1A1,,
2479,1092,010,Input,1,On1A1,,
2480,1092,350,Input,33,Off1A1,,
2481,1092,680,Exit,5,TimeOut,Time,
2482,1092,680,Entry,1,MagEntry,,
2483,1092,680,Reg,2,ComptNbessai,   78,000,
2484,1092,680,Reg,12,Accuracy,   86,667,
2485,1092,680,Reg,13,Omission,   14,103,
2486,1093,885,Input,1,On1A1,,
2487,1093,885,Exit,1,MagEntry,1,
2488,1093,885,Entry,2,ITI2sec,,
2489,1094,885,Exit,2,ITI2sec,Time,
2490,1094,885,List,,ITItime,   23,000,
2491,1094,885,Entry,23,sec3,,
2492,1094,885,Reg,20,stage3,   20,000,
2493,1095,210,Input,33,Off1A1,,
2494,1096,160,Input,1,On1A1,,
2495,1096,500,Input,33,Off1A1,,
2496,1096,520,Input,1,On1A1,,
2497,1096,865,Input,33,Off1A1,,
2498,1096,970,Input,1,On1A1,,
2499,1098,625,Input,33,Off1A1,,
2500,1100,030,Input,3,On1A3,,
2501,1100,030,Input,4,On1A4,,
2502,1100,030,Exit,23,sec3,3,
2503,1100,030,Entry,24,prematuresec7,,
2504,1100,030,Reg,16,premsec3,   16,000,
2505,1100,040,Exit,24,prematuresec7,Time,
2506,1100,040,Entry,4,Premature,,
2507,1100,040,Reg,5,ComptPremat,   52,000,
2508,1100,045,Exit,4,Premature,Time,
2509,1100,045,Entry,5,TimeOut,,
2510,1100,371,Input,35,Off1A3,,
2511,1100,371,Input,36,Off1A4,,
2512,1100,700,Input,3,On1A3,,
2513,1100,700,Input,4,On1A4,,
2514,1101,365,Input,35,Off1A3,,
2515,1101,365,Input,36,Off1A4,,
2516,1103,470,Input,1,On1A1,,
2517,1104,141,Input,33,Off1A1,,
2518,1105,050,Exit,5,TimeOut,Time,
2519,1105,050,Entry,1,MagEntry,,
2520,1105,050,Reg,2,ComptNbessai,   79,000,
2521,1105,050,Reg,12,Accuracy,   86,667,
2522,1105,050,Reg,13,Omission,   13,924,
2523,1105,130,Input,3,On1A3,,
2524,1105,130,Input,4,On1A4,,
2525,1105,475,Input,35,Off1A3,,
2526,1105,475,Input,36,Off1A4,,
2527,1105,755,Input,3,On1A3,,
2528,1105,755,Input,4,On1A4,,
2529,1106,095,Input,35,Off1A3,,
2530,1106,095,Input,36,Off1A4,,
2531,1108,895,Input,1,On1A1,,
2532,1108,895,Exit,1,MagEntry,1,
2533,1108,895,Entry,2,ITI2sec,,
2534,1109,240,Input,33,Off1A1,,
2535,1109,895,Exit,2,ITI2sec,Time,
2536,1109,895,List,,ITItime,   25,000,
2537,1109,895,Entry,25,sec4,,
2538,1109,895,Reg,21,stage4,   20,000,
2539,1111,840,Input,3,On1A3,,
2540,1111,840,Input,4,On1A4,,
2541,1111,840,Exit,25,sec4,3,
2542,1111,840,Entry,26,prematuresec8,,
2543,1111,840,Reg,17,premsec4,   11,000,
2544,1111,845,Exit,26,prematuresec8,Time,
2545,1111,845,Entry,4,Premature,,
2546,1111,845,Reg,5,ComptPremat,   53,000,
2547,1111,850,Exit,4,Premature,Time,
2548,1111,850,Entry,5,TimeOut,,
2549,1112,185,Input,35,Off1A3,,
2550,1112,185,Input,36,Off1A4,,
2551,1115,610,Input,3,On1A3,,
2552,1115,610,Input,4,On1A4,,
2553,1115,950,Input,35,Off1A3,,
2554,1115,950,Input,36,Off1A4,,
2555,1116,855,Exit,5,TimeOut,Time,
2556,1116,855,Entry,1,MagEntry,,
2557,1116,855,Reg,2,ComptNbessai,   80,000,
2558,1116,855,Reg,12,Accuracy,   86,667,
2559,1116,855,Reg,13,Omission,   13,750,
2560,1117,345,Input,3,On1A3,,
2561,1117,345,Input,4,On1A4,,
2562,1117,685,Input,35,Off1A3,,
2563,1117,685,Input,36,Off1A4,,
2564,1118,195,Input,2,On1A2,,
2565,1118,540,Input,34,Off1A2,,
2566,1122,730,Input,1,On1A1,,
2567,1122,730,Exit,1,MagEntry,1,
2568,1122,730,Entry,2,ITI2sec,,
2569,1123,070,Input,33,Off1A1,,
2570,1123,730,Exit,2,ITI2sec,Time,
2571,1123,730,List,,ITItime,   19,000,
2572,1123,730,Entry,19,sec5,,
2573,1123,730,Reg,18,stage1,   20,000,
2574,1128,735,Exit,19,sec5,Time,
2575,1128,735,Entry,3,RandomHole,,
2576,1129,735,Exit,3,RandomHole,Time,
2577,1129,735,List,,Pseudo1a5,   14,000,
2578,1129,735,Entry,14,hole5,,
2579,1129,735,Reg,11,HoleNumber,    5,000,
2580,1130,275,Input,3,On1A3,,
2581,1130,275,Input,4,On1A4,,
2582,1130,275,Exit,14,hole5,4,
2583,1130,275,Entry,17,CorrectResp,,
2584,1130,275,Reg,3,ComptCR,   14,000,
2585,1130,275,Reg,6,Reward,   14,000,
2586,1130,275,Reg,7,CptReward,   14,000,
2587,1130,275,Reg,1,ComptOmision,    0,000,
2588,1130,280,Exit,17,CorrectResp,Time,
2589,1130,280,Entry,1,MagEntry,,
2590,1130,280,Reg,2,ComptNbessai,   81,000,
2591,1130,280,Reg,12,Accuracy,   87,500,
